Time,shippingservice,cartservice,paymentservice,currencyservice,checkoutservice,productcatalogservice,frontend,recommendationservice,adservice,emailservice,Total
2020-11-10 07:55:51,0.4423076923076921,4.35632183908046,2.6,3.2360515021459233,74.99999999999999,1.5626740947075208,75.41666666666667,7.132352941176469,4.066666666666666,3.0,176.8130414027514
2020-11-10 07:55:52,0.4423076923076921,4.35632183908046,2.6,3.2360515021459233,50.0,1.5626740947075208,75.41666666666667,7.132352941176469,4.066666666666666,3.0,151.8130414027514
2020-11-10 07:55:53,0.4423076923076921,4.35632183908046,2.6,3.2360515021459233,50.0,1.5626740947075208,75.41666666666667,7.132352941176469,4.066666666666666,3.0,151.8130414027514
2020-11-10 07:55:54,0.4423076923076921,4.35632183908046,2.6,3.2360515021459233,50.0,1.5626740947075208,75.41666666666667,7.132352941176469,4.066666666666666,3.0,151.8130414027514
2020-11-10 07:55:55,0.4423076923076921,4.35632183908046,2.6,3.2360515021459233,50.0,1.7245841035120149,75.41666666666667,7.132352941176469,4.066666666666666,3.0,151.97495141155588
2020-11-10 07:55:56,0.4423076923076921,4.35632183908046,2.6,3.228013029315961,50.0,1.7245841035120149,75.41666666666667,7.132352941176469,4.066666666666666,3.0,151.9669129387259
2020-11-10 07:55:57,0.4423076923076921,4.35632183908046,2.6,3.228013029315961,50.0,1.7245841035120149,75.41666666666667,7.132352941176469,4.066666666666666,3.0,151.9669129387259
2020-11-10 07:55:58,0.4423076923076921,4.838383838383839,2.666666666666667,3.228013029315961,50.0,1.7245841035120149,75.41666666666667,7.132352941176469,4.066666666666666,3.0,152.51564160469601
2020-11-10 07:55:59,0.4423076923076921,4.838383838383839,2.666666666666667,3.228013029315961,50.0,1.7245841035120149,75.41666666666667,9.147727272727273,4.066666666666666,3.0,154.53101593624675
2020-11-10 07:56:00,0.4423076923076921,4.838383838383839,2.666666666666667,3.228013029315961,50.0,1.7245841035120149,75.41666666666667,9.147727272727273,4.066666666666666,3.0,154.53101593624675
2020-11-10 07:56:01,0.4423076923076921,4.838383838383839,2.666666666666667,3.228013029315961,50.0,1.7245841035120149,75.41666666666667,9.147727272727273,4.066666666666666,3.0,154.53101593624675
2020-11-10 07:56:02,2.210526315789473,4.838383838383839,2.666666666666667,3.228013029315961,50.0,1.7245841035120149,90.7894736842105,9.147727272727273,4.066666666666666,3.0,171.6720415772724
2020-11-10 07:56:03,2.210526315789473,4.838383838383839,2.666666666666667,3.228013029315961,50.0,1.7245841035120149,90.7894736842105,9.147727272727273,4.066666666666666,3.0,171.6720415772724
2020-11-10 07:56:04,2.210526315789473,4.838383838383839,2.666666666666667,3.228013029315961,50.0,1.7245841035120149,90.7894736842105,9.147727272727273,4.24731182795699,3.0,171.85268673856274
2020-11-10 07:56:05,2.210526315789473,4.838383838383839,2.666666666666667,3.228013029315961,50.0,1.7245841035120149,90.7894736842105,9.147727272727273,4.24731182795699,3.0,171.85268673856274
2020-11-10 07:56:06,2.210526315789473,4.838383838383839,2.666666666666667,3.228013029315961,50.0,1.7245841035120149,90.7894736842105,9.147727272727273,4.24731182795699,3.0,171.85268673856274
