Time,productcatalogservice,adservice,cartservice,checkoutservice,emailservice,paymentservice,recommendationservice,frontend,currencyservice,shippingservice,Total
2020-12-14 14:20:57,1.6881720430107523,4.095890410958905,4.747572815533982,66.66666666666667,3.0,2.0,7.890625,69.84126984126985,3.1877394636015324,1.5185185185185186,164.6364547595602
2020-12-14 14:20:58,1.6881720430107523,4.095890410958905,4.747572815533982,66.66666666666667,3.0,2.0,7.890625,58.90410958904109,3.1877394636015324,1.5185185185185186,153.69929450733142
2020-12-14 14:20:59,1.6881720430107523,4.095890410958905,4.747572815533982,66.66666666666667,3.0,2.0,7.890625,58.90410958904109,3.1877394636015324,1.5185185185185186,153.69929450733142
2020-12-14 14:21:00,0.4769163763066202,4.095890410958905,4.747572815533982,66.66666666666667,3.0,2.0,7.890625,58.90410958904109,3.1877394636015324,1.5185185185185186,152.4880388406273
2020-12-14 14:21:01,0.4769163763066202,4.095890410958905,4.747572815533982,66.66666666666667,3.0,2.0,7.890625,58.90410958904109,3.0458715596330275,1.5185185185185186,152.34617093665878
2020-12-14 14:21:02,0.4769163763066202,4.095890410958905,4.747572815533982,66.66666666666667,3.0,2.0,7.890625,58.90410958904109,3.0458715596330275,1.5185185185185186,152.34617093665878
2020-12-14 14:21:03,0.4769163763066202,4.095890410958905,4.747572815533982,66.66666666666667,3.0,2.0,7.890625,58.90410958904109,3.0458715596330275,1.5185185185185186,152.34617093665878
2020-12-14 14:21:04,0.4769163763066202,4.095890410958905,4.747572815533982,66.66666666666667,3.0,2.0,7.890625,58.90410958904109,3.0458715596330275,1.5185185185185186,152.34617093665878
2020-12-14 14:21:05,0.4769163763066202,4.095890410958905,4.747572815533982,66.66666666666667,3.0,2.0,7.890625,58.90410958904109,3.0458715596330275,1.5185185185185186,152.34617093665878
2020-12-14 14:21:06,0.4769163763066202,4.095890410958905,4.747572815533982,66.66666666666667,3.0,2.0,7.890625,58.90410958904109,3.0458715596330275,1.5185185185185186,152.34617093665878
2020-12-14 14:21:07,0.4769163763066202,4.095890410958905,4.747572815533982,66.66666666666667,3.0,2.0,7.890625,58.90410958904109,3.0458715596330275,1.5185185185185186,152.34617093665878
2020-12-14 14:21:08,0.4769163763066202,3.8846153846153846,4.747572815533982,66.66666666666667,3.0,2.0,7.890625,58.90410958904109,3.0458715596330275,1.2564102564102568,151.872787648207
2020-12-14 14:21:09,0.4769163763066202,3.8846153846153846,5.783132530120481,66.66666666666667,3.0,2.0,8.854166666666666,58.90410958904109,3.0458715596330275,1.2564102564102568,153.8718890294602
2020-12-14 14:21:10,0.4769163763066202,3.8846153846153846,5.783132530120481,66.66666666666667,3.0,2.0,8.854166666666666,58.90410958904109,3.0458715596330275,1.2564102564102568,153.8718890294602
2020-12-14 14:21:11,0.4769163763066202,3.8846153846153846,5.783132530120481,66.66666666666667,3.0,2.0,8.854166666666666,58.90410958904109,3.0458715596330275,1.2564102564102568,153.8718890294602
2020-12-14 14:21:12,0.4769163763066202,3.8846153846153846,5.783132530120481,68.75,3.1818181818181817,2.0,8.854166666666666,58.90410958904109,3.0458715596330275,1.2564102564102568,156.1370405446117
2020-12-14 14:21:13,0.4769163763066202,3.8846153846153846,5.783132530120481,68.75,3.1818181818181817,2.0,8.854166666666666,82.53424657534245,3.0458715596330275,1.2564102564102568,179.76717753091305
2020-12-14 14:21:14,0.4769163763066202,3.8846153846153846,5.783132530120481,68.75,3.1818181818181817,2.0,8.854166666666666,82.53424657534245,3.0458715596330275,1.2564102564102568,179.76717753091305
2020-12-14 14:21:15,1.4287729196050778,3.8846153846153846,5.783132530120481,68.75,3.1818181818181817,2.0,8.854166666666666,82.53424657534245,3.0458715596330275,1.2564102564102568,180.71903407421158
2020-12-14 14:21:16,1.4287729196050778,3.8846153846153846,5.783132530120481,68.75,3.1818181818181817,2.0,8.854166666666666,82.53424657534245,3.2233632862644415,1.2564102564102568,180.8965258008429
2020-12-14 14:21:17,1.4287729196050778,3.8846153846153846,5.783132530120481,68.75,3.1818181818181817,2.0,8.854166666666666,82.53424657534245,3.2233632862644415,1.2564102564102568,180.8965258008429
2020-12-14 14:21:18,1.4287729196050778,3.8846153846153846,5.783132530120481,68.75,3.1818181818181817,3.0,8.854166666666666,82.53424657534245,3.2233632862644415,1.2564102564102568,181.8965258008429
2020-12-14 14:21:19,1.4287729196050778,3.8846153846153846,5.783132530120481,68.75,3.1818181818181817,3.0,8.854166666666666,82.53424657534245,3.2233632862644415,1.2564102564102568,181.8965258008429
2020-12-14 14:21:20,1.4287729196050778,3.8846153846153846,5.783132530120481,68.75,3.1818181818181817,3.0,8.854166666666666,82.53424657534245,3.2233632862644415,1.2564102564102568,181.8965258008429
2020-12-14 14:21:21,1.4287729196050778,3.8846153846153846,5.783132530120481,68.75,3.1818181818181817,3.0,8.854166666666666,82.53424657534245,3.2233632862644415,1.2564102564102568,181.8965258008429
2020-12-14 14:21:22,1.4287729196050778,3.8846153846153846,5.783132530120481,68.75,3.1818181818181817,3.0,8.854166666666666,82.53424657534245,3.2233632862644415,1.2564102564102568,181.8965258008429
2020-12-14 14:21:23,1.4287729196050778,3.6666666666666665,5.783132530120481,68.75,3.1818181818181817,3.0,8.854166666666666,82.53424657534245,3.2233632862644415,1.5714285714285716,181.99359539791257
2020-12-14 14:21:24,1.4287729196050778,3.6666666666666665,5.3494623655914015,68.75,3.1818181818181817,3.0,8.787878787878789,82.53424657534245,3.2233632862644415,1.5714285714285716,181.4936373545956
2020-12-14 14:21:25,1.4287729196050778,3.6666666666666665,5.3494623655914015,68.75,3.1818181818181817,3.0,8.787878787878789,82.53424657534245,3.2233632862644415,1.5714285714285716,181.4936373545956
2020-12-14 14:21:26,1.4287729196050778,3.6666666666666665,5.3494623655914015,68.75,3.1818181818181817,3.0,8.787878787878789,82.53424657534245,3.2233632862644415,1.5714285714285716,181.4936373545956
