Time,paymentservice,cartservice,recommendationservice,shippingservice,adservice,productcatalogservice,checkoutservice,currencyservice,frontend,emailservice,Total
2020-11-22 20:05:21,3.0,6.3235294117647065,8.088235294117647,3.0,6.458333333333334,2.730337078651685,175.0,3.1142857142857143,79.62962962962962,3.0,290.3443504617827
2020-11-22 20:05:22,3.0,6.3235294117647065,8.088235294117647,3.0,6.458333333333334,2.730337078651685,175.0,3.1142857142857143,79.62962962962962,3.0,290.3443504617827
2020-11-22 20:05:23,3.0,6.3235294117647065,8.088235294117647,3.0,6.458333333333334,2.730337078651685,175.0,3.1142857142857143,79.62962962962962,3.0,290.3443504617827
2020-11-22 20:05:24,3.0,6.3235294117647065,8.088235294117647,3.0,6.458333333333334,2.730337078651685,175.0,3.1142857142857143,79.62962962962962,3.0,290.3443504617827
2020-11-22 20:05:25,3.0,6.3235294117647065,8.088235294117647,3.0,6.458333333333334,2.730337078651685,175.0,3.1142857142857143,79.62962962962962,3.0,290.3443504617827
2020-11-22 20:05:26,3.0,6.1875,8.088235294117647,3.0,6.458333333333334,2.730337078651685,175.0,2.6414342629482075,79.62962962962962,3.0,289.7354695986805
2020-11-22 20:05:27,3.0,6.1875,8.088235294117647,3.0,6.458333333333334,2.730337078651685,100.0,2.6414342629482075,79.62962962962962,3.0,214.73546959868045
2020-11-22 20:05:28,3.0,6.1875,8.088235294117647,3.0,6.458333333333334,2.730337078651685,100.0,2.6414342629482075,79.62962962962962,3.0,214.73546959868045
2020-11-22 20:05:29,3.0,6.1875,6.1904761904761925,3.0,6.458333333333334,1.651162790697675,100.0,2.6414342629482075,59.375,3.0,191.5039065774554
2020-11-22 20:05:30,3.0,6.1875,6.1904761904761925,3.0,6.458333333333334,1.651162790697675,100.0,2.6414342629482075,59.375,3.0,191.5039065774554
2020-11-22 20:05:31,3.0,6.1875,6.1904761904761925,3.0,6.458333333333334,1.651162790697675,100.0,2.6414342629482075,59.375,3.0,191.5039065774554
2020-11-22 20:05:32,3.0,6.1875,6.1904761904761925,3.0,6.458333333333334,1.651162790697675,100.0,2.6414342629482075,59.375,3.0,191.5039065774554
2020-11-22 20:05:33,3.0,6.1875,6.1904761904761925,3.0,6.458333333333334,1.651162790697675,100.0,2.6414342629482075,59.375,3.0,191.5039065774554
2020-11-22 20:05:34,3.0,6.1875,6.1904761904761925,3.0,4.684210526315789,1.651162790697675,100.0,2.6414342629482075,59.375,3.0,189.72978377043785
2020-11-22 20:05:35,3.0,6.1875,6.1904761904761925,3.0,4.684210526315789,1.651162790697675,100.0,2.6414342629482075,59.375,3.0,189.72978377043785
2020-11-22 20:05:36,3.0,6.1875,6.1904761904761925,3.0,4.684210526315789,1.651162790697675,100.0,2.6414342629482075,59.375,3.0,189.72978377043785
2020-11-22 20:05:37,3.0,6.1875,6.1904761904761925,3.0,4.684210526315789,1.651162790697675,100.0,2.6414342629482075,59.375,3.0,189.72978377043785
2020-11-22 20:05:38,3.0,6.1875,6.1904761904761925,3.0,4.684210526315789,1.651162790697675,100.0,2.6414342629482075,59.375,3.0,189.72978377043785
2020-11-22 20:05:39,3.0,6.1875,6.1904761904761925,3.0,4.684210526315789,1.651162790697675,100.0,2.6414342629482075,59.375,3.0,189.72978377043785
2020-11-22 20:05:40,3.0,6.1875,6.1904761904761925,3.0,4.684210526315789,1.651162790697675,100.0,2.6414342629482075,59.375,3.0,189.72978377043785
2020-11-22 20:05:41,3.0,6.25,6.1904761904761925,1.875,4.684210526315789,1.651162790697675,100.0,2.93201133144476,59.375,3.0,188.9578608389344
2020-11-22 20:05:42,3.0,6.25,6.1904761904761925,1.875,4.684210526315789,1.651162790697675,175.0,2.93201133144476,59.375,3.0,263.95786083893444
2020-11-22 20:05:43,0.5,6.25,6.1904761904761925,1.875,4.684210526315789,1.651162790697675,175.0,2.93201133144476,59.375,3.0,261.45786083893444
2020-11-22 20:05:44,0.5,6.25,7.445652173913042,1.875,4.684210526315789,2.0,175.0,2.93201133144476,73.6111111111111,3.0,277.2979851427847
2020-11-22 20:05:45,0.5,6.25,7.445652173913042,1.875,4.684210526315789,2.0,175.0,2.93201133144476,73.6111111111111,3.0,277.2979851427847
2020-11-22 20:05:46,0.5,6.25,7.445652173913042,1.875,4.684210526315789,2.0,175.0,2.93201133144476,73.6111111111111,3.0,277.2979851427847
2020-11-22 20:05:47,0.5,6.25,7.445652173913042,1.875,4.684210526315789,2.0,175.0,2.93201133144476,73.6111111111111,3.0,277.2979851427847
2020-11-22 20:05:48,0.5,6.25,7.445652173913042,1.875,4.684210526315789,2.0,175.0,2.93201133144476,73.6111111111111,3.0,277.2979851427847
2020-11-22 20:05:49,0.5,6.25,7.445652173913042,1.875,3.8695652173913047,2.0,175.0,2.93201133144476,73.6111111111111,3.0,276.48333983386016
2020-11-22 20:05:50,0.5,6.25,7.445652173913042,1.875,3.8695652173913047,2.0,175.0,2.93201133144476,73.6111111111111,3.0,276.48333983386016
2020-11-22 20:05:51,0.5,6.25,7.445652173913042,1.875,3.8695652173913047,2.0,175.0,2.93201133144476,73.6111111111111,3.0,276.48333983386016
2020-11-22 20:05:52,0.5,6.25,7.445652173913042,1.875,3.8695652173913047,2.0,175.0,2.93201133144476,73.6111111111111,3.0,276.48333983386016
2020-11-22 20:05:53,0.5,6.25,7.445652173913042,1.875,3.8695652173913047,2.0,175.0,2.93201133144476,73.6111111111111,3.0,276.48333983386016
